race_id,race_date,driver_id,constructor_id,circuit_id,finish_position,season,grid_position,qualifying_position,grid_penalty_positions,driver_prior_season_points,driver_prior_season_wins,constructor_prior_season_points,constructor_prior_season_dnf_rate,circuit_avg_lap_time_ms,circuit_races_held,is_rookie_or_new_team,driver_points_this_season_so_far,driver_avg_finish_last_3,top10_finish,podium_finish
2025_06,2025-05-04,hamilton,ferrari,miami,8.0,2025,12,12.0,0.0,207.0,2.0,595.0,6.3,96389.386163522,5,0,23.0,6.333333333333333,1,0
2025_07,2025-05-18,hamilton,ferrari,imola,4.0,2025,12,12.0,0.0,207.0,2.0,595.0,6.3,94140.952,5,0,27.0,6.666666666666667,1,0
2025_08,2025-05-25,hamilton,ferrari,monaco,5.0,2025,7,4.0,3.0,207.0,2.0,595.0,6.3,87305.94368131868,11,0,39.0,6.333333333333333,1,0
2025_09,2025-06-01,hamilton,ferrari,catalunya,6.0,2025,5,5.0,0.0,207.0,2.0,595.0,6.3,90968.81822107082,12,0,49.0,5.666666666666667,1,0
2025_10,2025-06-15,hamilton,ferrari,villeneuve,6.0,2025,5,5.0,0.0,207.0,2.0,595.0,6.3,84612.2985,10,0,57.0,5.0,1,0
2025_11,2025-06-29,hamilton,ferrari,red_bull_ring,4.0,2025,4,4.0,0.0,207.0,2.0,595.0,6.3,76293.42976104272,14,0,65.0,5.666666666666667,1,0
2025_12,2025-07-06,hamilton,ferrari,silverstone,4.0,2025,5,5.0,0.0,207.0,2.0,595.0,6.3,115608.07343412528,13,0,77.0,5.333333333333333,1,0
2025_13,2025-07-27,hamilton,ferrari,spa,7.0,2025,18,16.0,2.0,207.0,2.0,595.0,6.3,133869.30844793713,12,0,89.0,4.666666666666667,1,0
2025_14,2025-08-03,hamilton,ferrari,hungaroring,12.0,2025,12,12.0,0.0,207.0,2.0,595.0,6.3,90162.13141486813,12,0,95.0,5.0,0,0
2025_16,2025-09-07,hamilton,ferrari,monza,6.0,2025,10,5.0,5.0,207.0,2.0,595.0,6.3,91340.01062887513,12,0,95.0,9.5,1,0
2025_17,2025-09-21,hamilton,ferrari,baku,8.0,2025,12,12.0,0.0,207.0,2.0,595.0,6.3,121766.18534482758,10,0,103.0,9.0,1,0
2025_18,2025-10-05,hamilton,ferrari,marina_bay,8.0,2025,6,6.0,0.0,207.0,2.0,595.0,6.3,116198.53414948452,10,0,107.0,7.0,1,0
2025_19,2025-10-19,hamilton,ferrari,americas,4.0,2025,5,5.0,0.0,207.0,2.0,595.0,6.3,108077.81705426356,11,0,111.0,7.333333333333333,1,0
2025_20,2025-10-26,hamilton,ferrari,rodriguez,8.0,2025,3,3.0,0.0,207.0,2.0,595.0,6.3,90434.792,11,0,123.0,6.666666666666667,1,0
2025_22,2025-11-23,hamilton,ferrari,vegas,8.0,2025,19,20.0,-1.0,207.0,2.0,595.0,6.3,118654.95333333334,4,0,127.0,6.0,1,0
2025_23,2025-11-30,hamilton,ferrari,losail,12.0,2025,17,18.0,-1.0,207.0,2.0,595.0,6.3,102938.93169877407,5,0,131.0,8.0,0,0
2025_24,2025-12-07,hamilton,ferrari,yas_marina,8.0,2025,16,16.0,0.0,207.0,2.0,595.0,6.3,101999.58471965496,12,0,131.0,10.0,1,0
2025_01,2025-03-16,hulkenberg,sauber,albert_park,7.0,2025,17,17.0,0.0,36.0,0.0,4.0,8.3,102540.88727272728,10,0,0.0,9.5,1,0
2025_02,2025-03-23,hulkenberg,sauber,shanghai,15.0,2025,12,12.0,0.0,36.0,0.0,4.0,8.3,107764.43365134433,8,0,6.0,7.0,0,0
2025_03,2025-04-06,hulkenberg,sauber,suzuka,16.0,2025,16,16.0,0.0,36.0,0.0,4.0,8.3,110508.64505928854,10,0,6.0,11.0,0,0
2025_05,2025-04-20,hulkenberg,sauber,jeddah,15.0,2025,18,18.0,0.0,36.0,0.0,4.0,8.3,103913.998,5,0,6.0,15.5,0,0
2025_06,2025-05-04,hulkenberg,sauber,miami,14.0,2025,16,16.0,0.0,36.0,0.0,4.0,8.3,96389.386163522,5,0,6.0,15.5,0,0
2025_07,2025-05-18,hulkenberg,sauber,imola,12.0,2025,17,17.0,0.0,36.0,0.0,4.0,8.3,94140.952,5,0,6.0,14.5,0,0
2025_08,2025-05-25,hulkenberg,sauber,monaco,16.0,2025,13,13.0,0.0,36.0,0.0,4.0,8.3,87305.94368131868,11,0,6.0,13.666666666666666,0,0
2025_09,2025-06-01,hulkenberg,sauber,catalunya,5.0,2025,15,16.0,-1.0,36.0,0.0,4.0,8.3,90968.81822107082,12,0,6.0,14.0,1,0
2025_10,2025-06-15,hulkenberg,sauber,villeneuve,8.0,2025,11,13.0,-2.0,36.0,0.0,4.0,8.3,84612.2985,10,0,16.0,11.0,1,0
2025_11,2025-06-29,hulkenberg,sauber,red_bull_ring,9.0,2025,20,20.0,0.0,36.0,0.0,4.0,8.3,76293.42976104272,14,0,20.0,9.666666666666666,1,0
2025_12,2025-07-06,hulkenberg,sauber,silverstone,3.0,2025,19,19.0,0.0,36.0,0.0,4.0,8.3,115608.07343412528,13,0,22.0,7.333333333333333,1,1
2025_13,2025-07-27,hulkenberg,sauber,spa,12.0,2025,14,14.0,0.0,36.0,0.0,4.0,8.3,133869.30844793713,12,0,37.0,6.666666666666667,0,0
2025_14,2025-08-03,hulkenberg,sauber,hungaroring,13.0,2025,18,19.0,-1.0,36.0,0.0,4.0,8.3,90162.13141486813,12,0,37.0,8.0,0,0
2025_15,2025-08-31,hulkenberg,sauber,zandvoort,14.0,2025,17,17.0,0.0,36.0,0.0,4.0,8.3,83146.836,6,0,37.0,9.333333333333334,0,0
2025_17,2025-09-21,hulkenberg,sauber,baku,16.0,2025,17,17.0,0.0,36.0,0.0,4.0,8.3,121766.18534482758,10,0,37.0,13.5,0,0
2025_18,2025-10-05,hulkenberg,sauber,marina_bay,20.0,2025,11,11.0,0.0,36.0,0.0,4.0,8.3,116198.53414948452,10,0,37.0,15.0,0,0
2025_19,2025-10-19,hulkenberg,sauber,americas,8.0,2025,11,11.0,0.0,36.0,0.0,4.0,8.3,108077.81705426356,11,0,37.0,18.0,1,0
2025_21,2025-11-09,hulkenberg,sauber,interlagos,9.0,2025,10,10.0,0.0,36.0,0.0,4.0,8.3,89274.3474533535,11,0,41.0,14.0,1,0
2025_22,2025-11-23,hulkenberg,sauber,vegas,7.0,2025,11,11.0,0.0,36.0,0.0,4.0,8.3,118654.95333333334,4,0,43.0,8.5,1,0
2025_24,2025-12-07,hulkenberg,sauber,yas_marina,9.0,2025,18,18.0,0.0,36.0,0.0,4.0,8.3,101999.58471965496,12,0,49.0,8.0,1,0
2025_02,2025-03-23,lawson,red_bull,shanghai,12.0,2025,20,20.0,0.0,4.0,0.0,537.0,10.4,107764.43365134433,8,0,0.0,9.5,0,0
2025_03,2025-04-06,lawson,rb,suzuka,17.0,2025,13,14.0,-1.0,4.0,0.0,40.0,12.5,110508.64505928854,10,0,0.0,12.0,0,0
2025_04,2025-04-13,lawson,rb,bahrain,16.0,2025,17,17.0,0.0,4.0,0.0,40.0,12.5,104555.70903790087,12,0,0.0,14.5,0,0
2025_05,2025-04-20,lawson,rb,jeddah,12.0,2025,12,12.0,0.0,4.0,0.0,40.0,12.5,103913.998,5,0,0.0,15.0,0,0
2025_07,2025-05-18,lawson,rb,imola,14.0,2025,15,16.0,-1.0,4.0,0.0,40.0,12.5,94140.952,5,0,0.0,14.0,0,0
2025_08,2025-05-25,lawson,rb,monaco,8.0,2025,9,9.0,0.0,4.0,0.0,40.0,12.5,87305.94368131868,11,0,0.0,13.0,1,0
2025_09,2025-06-01,lawson,rb,catalunya,11.0,2025,13,13.0,0.0,4.0,0.0,40.0,12.5,90968.81822107082,12,0,4.0,11.0,0,0
2025_11,2025-06-29,lawson,rb,red_bull_ring,6.0,2025,6,6.0,0.0,4.0,0.0,40.0,12.5,76293.42976104272,14,0,4.0,9.5,1,0
2025_13,2025-07-27,lawson,rb,spa,8.0,2025,9,9.0,0.0,4.0,0.0,40.0,12.5,133869.30844793713,12,0,12.0,6.0,1,0
2025_14,2025-08-03,lawson,rb,hungaroring,8.0,2025,9,9.0,0.0,4.0,0.0,40.0,12.5,90162.13141486813,12,0,16.0,7.0,1,0
2025_15,2025-08-31,lawson,rb,zandvoort,12.0,2025,8,8.0,0.0,4.0,0.0,40.0,12.5,83146.836,6,0,20.0,8.0,0,0
2025_16,2025-09-07,lawson,rb,monza,14.0,2025,18,20.0,-2.0,4.0,0.0,40.0,12.5,91340.01062887513,12,0,20.0,9.333333333333334,0,0
2025_17,2025-09-21,lawson,rb,baku,5.0,2025,3,3.0,0.0,4.0,0.0,40.0,12.5,121766.18534482758,10,0,20.0,11.333333333333334,1,0
2025_18,2025-10-05,lawson,rb,marina_bay,15.0,2025,12,12.0,0.0,4.0,0.0,40.0,12.5,116198.53414948452,10,0,30.0,10.333333333333334,0,0
2025_19,2025-10-19,lawson,rb,americas,11.0,2025,12,12.0,0.0,4.0,0.0,40.0,12.5,108077.81705426356,11,0,30.0,11.333333333333334,0,0
2025_21,2025-11-09,lawson,rb,interlagos,7.0,2025,7,7.0,0.0,4.0,0.0,40.0,12.5,89274.3474533535,11,0,30.0,13.0,1,0
2025_22,2025-11-23,lawson,rb,vegas,14.0,2025,6,6.0,0.0,4.0,0.0,40.0,12.5,118654.95333333334,4,0,36.0,9.0,0,0
2025_23,2025-11-30,lawson,rb,losail,9.0,2025,12,12.0,0.0,4.0,0.0,40.0,12.5,102938.93169877407,5,0,36.0,10.5,1,0
2025_24,2025-12-07,lawson,rb,yas_marina,18.0,2025,13,13.0,0.0,4.0,0.0,40.0,12.5,101999.58471965496,12,0,38.0,10.0,0,0
2025_01,2025-03-16,leclerc,ferrari,albert_park,8.0,2025,7,7.0,0.0,327.0,3.0,595.0,6.3,102540.88727272728,10,0,0.0,9.5,1,0
2025_03,2025-04-06,leclerc,ferrari,suzuka,4.0,2025,4,4.0,0.0,327.0,3.0,595.0,6.3,110508.64505928854,10,0,4.0,8.0,1,0
2025_04,2025-04-13,leclerc,ferrari,bahrain,4.0,2025,2,3.0,-1.0,327.0,3.0,595.0,6.3,104555.70903790087,12,0,16.0,6.0,1,0
2025_05,2025-04-20,leclerc,ferrari,jeddah,3.0,2025,4,4.0,0.0,327.0,3.0,595.0,6.3,103913.998,5,0,28.0,4.0,1,1
2025_06,2025-05-04,leclerc,ferrari,miami,7.0,2025,8,8.0,0.0,327.0,3.0,595.0,6.3,96389.386163522,5,0,43.0,3.6666666666666665,1,0
2025_07,2025-05-18,leclerc,ferrari,imola,6.0,2025,11,11.0,0.0,327.0,3.0,595.0,6.3,94140.952,5,0,49.0,4.666666666666667,1,0
2025_08,2025-05-25,leclerc,ferrari,monaco,2.0,2025,2,2.0,0.0,327.0,3.0,595.0,6.3,87305.94368131868,11,0,57.0,5.333333333333333,1,1
2025_09,2025-06-01,leclerc,ferrari,catalunya,3.0,2025,7,7.0,0.0,327.0,3.0,595.0,6.3,90968.81822107082,12,0,75.0,5.0,1,1
2025_10,2025-06-15,leclerc,ferrari,villeneuve,5.0,2025,8,8.0,0.0,327.0,3.0,595.0,6.3,84612.2985,10,0,90.0,3.6666666666666665,1,0
2025_11,2025-06-29,leclerc,ferrari,red_bull_ring,3.0,2025,2,2.0,0.0,327.0,3.0,595.0,6.3,76293.42976104272,14,0,100.0,3.3333333333333335,1,1
2025_12,2025-07-06,leclerc,ferrari,silverstone,14.0,2025,6,6.0,0.0,327.0,3.0,595.0,6.3,115608.07343412528,13,0,115.0,3.6666666666666665,0,0
2025_13,2025-07-27,leclerc,ferrari,spa,3.0,2025,3,3.0,0.0,327.0,3.0,595.0,6.3,133869.30844793713,12,0,115.0,7.333333333333333,1,1
2025_14,2025-08-03,leclerc,ferrari,hungaroring,4.0,2025,1,1.0,0.0,327.0,3.0,595.0,6.3,90162.13141486813,12,0,130.0,6.666666666666667,1,0
2025_16,2025-09-07,leclerc,ferrari,monza,4.0,2025,4,4.0,0.0,327.0,3.0,595.0,6.3,91340.01062887513,12,0,142.0,3.5,1,0
2025_17,2025-09-21,leclerc,ferrari,baku,9.0,2025,10,10.0,0.0,327.0,3.0,595.0,6.3,121766.18534482758,10,0,154.0,4.0,1,0
2025_18,2025-10-05,leclerc,ferrari,marina_bay,6.0,2025,7,7.0,0.0,327.0,3.0,595.0,6.3,116198.53414948452,10,0,156.0,6.5,1,0
2025_19,2025-10-19,leclerc,ferrari,americas,3.0,2025,3,3.0,0.0,327.0,3.0,595.0,6.3,108077.81705426356,11,0,164.0,6.333333333333333,1,1
2025_20,2025-10-26,leclerc,ferrari,rodriguez,2.0,2025,2,2.0,0.0,327.0,3.0,595.0,6.3,90434.792,11,0,179.0,6.0,1,1
2025_22,2025-11-23,leclerc,ferrari,vegas,4.0,2025,9,9.0,0.0,327.0,3.0,595.0,6.3,118654.95333333334,4,0,197.0,2.5,1,0
2025_23,2025-11-30,leclerc,ferrari,losail,8.0,2025,10,10.0,0.0,327.0,3.0,595.0,6.3,102938.93169877407,5,0,209.0,3.0,1,0
2025_24,2025-12-07,leclerc,ferrari,yas_marina,4.0,2025,5,5.0,0.0,327.0,3.0,595.0,6.3,101999.58471965496,12,0,213.0,6.0,1,0
2025_01,2025-03-16,max_verstappen,red_bull,albert_park,2.0,2025,3,3.0,0.0,399.0,9.0,537.0,10.4,102540.88727272728,10,0,0.0,9.5,1,1
2025_02,2025-03-23,max_verstappen,red_bull,shanghai,4.0,2025,4,4.0,0.0,399.0,9.0,537.0,10.4,107764.43365134433,8,0,18.0,2.0,1,0
2025_03,2025-04-06,max_verstappen,red_bull,suzuka,1.0,2025,1,1.0,0.0,399.0,9.0,537.0,10.4,110508.64505928854,10,0,30.0,3.0,1,1
2025_04,2025-04-13,max_verstappen,red_bull,bahrain,6.0,2025,7,7.0,0.0,399.0,9.0,537.0,10.4,104555.70903790087,12,0,55.0,2.3333333333333335,1,0
2025_05,2025-04-20,max_verstappen,red_bull,jeddah,2.0,2025,1,1.0,0.0,399.0,9.0,537.0,10.4,103913.998,5,0,63.0,3.6666666666666665,1,1
2025_06,2025-05-04,max_verstappen,red_bull,miami,4.0,2025,1,1.0,0.0,399.0,9.0,537.0,10.4,96389.386163522,5,0,81.0,3.0,1,0
2025_07,2025-05-18,max_verstappen,red_bull,imola,1.0,2025,2,2.0,0.0,399.0,9.0,537.0,10.4,94140.952,5,0,93.0,4.0,1,1
2025_08,2025-05-25,max_verstappen,red_bull,monaco,4.0,2025,4,5.0,-1.0,399.0,9.0,537.0,10.4,87305.94368131868,11,0,118.0,2.3333333333333335,1,0
2025_09,2025-06-01,max_verstappen,red_bull,catalunya,10.0,2025,3,3.0,0.0,399.0,9.0,537.0,10.4,90968.81822107082,12,0,130.0,3.0,1,0
2025_10,2025-06-15,max_verstappen,red_bull,villeneuve,2.0,2025,2,2.0,0.0,399.0,9.0,537.0,10.4,84612.2985,10,0,131.0,5.0,1,1
2025_12,2025-07-06,max_verstappen,red_bull,silverstone,5.0,2025,1,1.0,0.0,399.0,9.0,537.0,10.4,115608.07343412528,13,0,149.0,6.0,1,0
2025_13,2025-07-27,max_verstappen,red_bull,spa,4.0,2025,4,4.0,0.0,399.0,9.0,537.0,10.4,133869.30844793713,12,0,159.0,3.5,1,0
2025_14,2025-08-03,max_verstappen,red_bull,hungaroring,9.0,2025,8,8.0,0.0,399.0,9.0,537.0,10.4,90162.13141486813,12,0,171.0,4.5,1,0
2025_15,2025-08-31,max_verstappen,red_bull,zandvoort,2.0,2025,3,3.0,0.0,399.0,9.0,537.0,10.4,83146.836,6,0,173.0,6.0,1,1
2025_16,2025-09-07,max_verstappen,red_bull,monza,1.0,2025,1,1.0,0.0,399.0,9.0,537.0,10.4,91340.01062887513,12,0,191.0,5.0,1,1
2025_17,2025-09-21,max_verstappen,red_bull,baku,1.0,2025,1,1.0,0.0,399.0,9.0,537.0,10.4,121766.18534482758,10,0,216.0,4.0,1,1
2025_18,2025-10-05,max_verstappen,red_bull,marina_bay,2.0,2025,2,2.0,0.0,399.0,9.0,537.0,10.4,116198.53414948452,10,0,241.0,1.3333333333333333,1,1
2025_19,2025-10-19,max_verstappen,red_bull,americas,1.0,2025,1,1.0,0.0,399.0,9.0,537.0,10.4,108077.81705426356,11,0,259.0,1.3333333333333333,1,1
2025_20,2025-10-26,max_verstappen,red_bull,rodriguez,3.0,2025,5,5.0,0.0,399.0,9.0,537.0,10.4,90434.792,11,0,284.0,1.3333333333333333,1,1
2025_21,2025-11-09,max_verstappen,red_bull,interlagos,3.0,2025,19,16.0,3.0,399.0,9.0,537.0,10.4,89274.3474533535,11,0,299.0,2.0,1,1
2025_22,2025-11-23,max_verstappen,red_bull,vegas,1.0,2025,2,2.0,0.0,399.0,9.0,537.0,10.4,118654.95333333334,4,0,314.0,2.3333333333333335,1,1
2025_23,2025-11-30,max_verstappen,red_bull,losail,1.0,2025,3,3.0,0.0,399.0,9.0,537.0,10.4,102938.93169877407,5,0,339.0,2.3333333333333335,1,1
2025_24,2025-12-07,max_verstappen,red_bull,yas_marina,1.0,2025,1,1.0,0.0,399.0,9.0,537.0,10.4,101999.58471965496,12,0,364.0,1.6666666666666667,1,1
2025_01,2025-03-16,norris,mclaren,albert_park,1.0,2025,1,1.0,0.0,344.0,4.0,609.0,0.0,102540.88727272728,10,0,0.0,9.5,1,1
2025_02,2025-03-23,norris,mclaren,shanghai,2.0,2025,3,3.0,0.0,344.0,4.0,609.0,0.0,107764.43365134433,8,0,25.0,1.0,1,1
2025_03,2025-04-06,norris,mclaren,suzuka,2.0,2025,2,2.0,0.0,344.0,4.0,609.0,0.0,110508.64505928854,10,0,43.0,1.5,1,1
2025_04,2025-04-13,norris,mclaren,bahrain,3.0,2025,6,6.0,0.0,344.0,4.0,609.0,0.0,104555.70903790087,12,0,61.0,1.6666666666666667,1,1
2025_05,2025-04-20,norris,mclaren,jeddah,4.0,2025,10,10.0,0.0,344.0,4.0,609.0,0.0,103913.998,5,0,76.0,2.3333333333333335,1,0
2025_06,2025-05-04,norris,mclaren,miami,2.0,2025,2,2.0,0.0,344.0,4.0,609.0,0.0,96389.386163522,5,0,88.0,3.0,1,1
2025_07,2025-05-18,norris,mclaren,imola,2.0,2025,4,4.0,0.0,344.0,4.0,609.0,0.0,94140.952,5,0,106.0,3.0,1,1
2025_08,2025-05-25,norris,mclaren,monaco,1.0,2025,1,1.0,0.0,344.0,4.0,609.0,0.0,87305.94368131868,11,0,124.0,2.6666666666666665,1,1
2025_09,2025-06-01,norris,mclaren,catalunya,2.0,2025,2,2.0,0.0,344.0,4.0,609.0,0.0,90968.81822107082,12,0,149.0,1.6666666666666667,1,1
2025_10,2025-06-15,norris,mclaren,villeneuve,18.0,2025,7,7.0,0.0,344.0,4.0,609.0,0.0,84612.2985,10,0,167.0,1.6666666666666667,0,0
2025_11,2025-06-29,norris,mclaren,red_bull_ring,1.0,2025,1,1.0,0.0,344.0,4.0,609.0,0.0,76293.42976104272,14,0,167.0,7.0,1,1
2025_12,2025-07-06,norris,mclaren,silverstone,1.0,2025,3,3.0,0.0,344.0,4.0,609.0,0.0,115608.07343412528,13,0,192.0,7.0,1,1
2025_13,2025-07-27,norris,mclaren,spa,2.0,2025,1,1.0,0.0,344.0,4.0,609.0,0.0,133869.30844793713,12,0,217.0,6.666666666666667,1,1
2025_14,2025-08-03,norris,mclaren,hungaroring,1.0,2025,3,3.0,0.0,344.0,4.0,609.0,0.0,90162.13141486813,12,0,235.0,1.3333333333333333,1,1
2025_15,2025-08-31,norris,mclaren,zandvoort,18.0,2025,2,2.0,0.0,344.0,4.0,609.0,0.0,83146.836,6,0,260.0,1.3333333333333333,0,0
2025_16,2025-09-07,norris,mclaren,monza,2.0,2025,2,2.0,0.0,344.0,4.0,609.0,0.0,91340.01062887513,12,0,260.0,7.0,1,1
2025_17,2025-09-21,norris,mclaren,baku,7.0,2025,7,7.0,0.0,344.0,4.0,609.0,0.0,121766.18534482758,10,0,278.0,7.0,1,0
2025_18,2025-10-05,norris,mclaren,marina_bay,3.0,2025,5,5.0,0.0,344.0,4.0,609.0,0.0,116198.53414948452,10,0,284.0,9.0,1,1
2025_19,2025-10-19,norris,mclaren,americas,2.0,2025,2,2.0,0.0,344.0,4.0,609.0,0.0,108077.81705426356,11,0,299.0,4.0,1,1
2025_20,2025-10-26,norris,mclaren,rodriguez,1.0,2025,1,1.0,0.0,344.0,4.0,609.0,0.0,90434.792,11,0,317.0,4.0,1,1
2025_21,2025-11-09,norris,mclaren,interlagos,1.0,2025,1,1.0,0.0,344.0,4.0,609.0,0.0,89274.3474533535,11,0,342.0,2.0,1,1
2025_23,2025-11-30,norris,mclaren,losail,4.0,2025,2,2.0,0.0,344.0,4.0,609.0,0.0,102938.93169877407,5,0,367.0,1.0,1,0
2025_24,2025-12-07,norris,mclaren,yas_marina,3.0,2025,2,2.0,0.0,344.0,4.0,609.0,0.0,101999.58471965496,12,0,379.0,2.5,1,1
2025_01,2025-03-16,ocon,haas,albert_park,13.0,2025,19,19.0,0.0,23.0,0.0,51.0,8.3,102540.88727272728,10,0,0.0,9.5,0,0
2025_02,2025-03-23,ocon,haas,shanghai,5.0,2025,11,11.0,0.0,23.0,0.0,51.0,8.3,107764.43365134433,8,0,0.0,13.0,1,0
2025_03,2025-04-06,ocon,haas,suzuka,18.0,2025,18,18.0,0.0,23.0,0.0,51.0,8.3,110508.64505928854,10,0,10.0,9.0,0,0
2025_04,2025-04-13,ocon,haas,bahrain,8.0,2025,14,14.0,0.0,23.0,0.0,51.0,8.3,104555.70903790087,12,0,10.0,12.0,1,0
2025_05,2025-04-20,ocon,haas,jeddah,14.0,2025,19,19.0,0.0,23.0,0.0,51.0,8.3,103913.998,5,0,14.0,10.333333333333334,0,0
2025_06,2025-05-04,ocon,haas,miami,12.0,2025,9,9.0,0.0,23.0,0.0,51.0,8.3,96389.386163522,5,0,14.0,13.333333333333334,0,0
2025_08,2025-05-25,ocon,haas,monaco,7.0,2025,8,8.0,0.0,23.0,0.0,51.0,8.3,87305.94368131868,11,0,14.0,13.0,1,0
2025_09,2025-06-01,ocon,haas,catalunya,16.0,2025,16,17.0,-1.0,23.0,0.0,51.0,8.3,90968.81822107082,12,0,20.0,9.5,0,0
2025_10,2025-06-15,ocon,haas,villeneuve,9.0,2025,14,15.0,-1.0,23.0,0.0,51.0,8.3,84612.2985,10,0,20.0,11.5,1,0
2025_11,2025-06-29,ocon,haas,red_bull_ring,10.0,2025,17,17.0,0.0,23.0,0.0,51.0,8.3,76293.42976104272,14,0,22.0,10.666666666666666,1,0
2025_12,2025-07-06,ocon,haas,silverstone,13.0,2025,14,15.0,-1.0,23.0,0.0,51.0,8.3,115608.07343412528,13,0,23.0,11.666666666666666,0,0
2025_13,2025-07-27,ocon,haas,spa,15.0,2025,11,11.0,0.0,23.0,0.0,51.0,8.3,133869.30844793713,12,0,23.0,10.666666666666666,0,0
2025_14,2025-08-03,ocon,haas,hungaroring,16.0,2025,17,18.0,-1.0,23.0,0.0,51.0,8.3,90162.13141486813,12,0,23.0,12.666666666666666,0,0
2025_15,2025-08-31,ocon,haas,zandvoort,10.0,2025,18,18.0,0.0,23.0,0.0,51.0,8.3,83146.836,6,0,23.0,14.666666666666666,1,0
2025_16,2025-09-07,ocon,haas,monza,15.0,2025,15,15.0,0.0,23.0,0.0,51.0,8.3,91340.01062887513,12,0,24.0,13.666666666666666,0,0
2025_17,2025-09-21,ocon,haas,baku,14.0,2025,20,20.0,0.0,23.0,0.0,51.0,8.3,121766.18534482758,10,0,24.0,13.666666666666666,0,0
2025_18,2025-10-05,ocon,haas,marina_bay,18.0,2025,17,17.0,0.0,23.0,0.0,51.0,8.3,116198.53414948452,10,0,24.0,13.0,0,0
2025_19,2025-10-19,ocon,haas,americas,15.0,2025,17,17.0,0.0,23.0,0.0,51.0,8.3,108077.81705426356,11,0,24.0,15.666666666666666,0,0
2025_20,2025-10-26,ocon,haas,rodriguez,9.0,2025,11,12.0,-1.0,23.0,0.0,51.0,8.3,90434.792,11,0,24.0,15.666666666666666,1,0
2025_21,2025-11-09,ocon,haas,interlagos,12.0,2025,20,17.0,3.0,23.0,0.0,51.0,8.3,89274.3474533535,11,0,26.0,14.0,0,0
2025_22,2025-11-23,ocon,haas,vegas,9.0,2025,13,13.0,0.0,23.0,0.0,51.0,8.3,118654.95333333334,4,0,26.0,12.0,1,0
2025_23,2025-11-30,ocon,haas,losail,15.0,2025,16,17.0,-1.0,23.0,0.0,51.0,8.3,102938.93169877407,5,0,28.0,10.0,0,0
2025_24,2025-12-07,ocon,haas,yas_marina,7.0,2025,8,8.0,0.0,23.0,0.0,51.0,8.3,101999.58471965496,12,0,28.0,12.0,1,0
2025_01,2025-03-16,piastri,mclaren,albert_park,9.0,2025,2,2.0,0.0,265.0,2.0,609.0,0.0,102540.88727272728,10,0,0.0,9.5,1,0
2025_02,2025-03-23,piastri,mclaren,shanghai,1.0,2025,1,1.0,0.0,265.0,2.0,609.0,0.0,107764.43365134433,8,0,2.0,9.0,1,1
2025_03,2025-04-06,piastri,mclaren,suzuka,3.0,2025,3,3.0,0.0,265.0,2.0,609.0,0.0,110508.64505928854,10,0,27.0,5.0,1,1
2025_04,2025-04-13,piastri,mclaren,bahrain,1.0,2025,1,1.0,0.0,265.0,2.0,609.0,0.0,104555.70903790087,12,0,42.0,4.333333333333333,1,1
2025_05,2025-04-20,piastri,mclaren,jeddah,1.0,2025,2,2.0,0.0,265.0,2.0,609.0,0.0,103913.998,5,0,67.0,1.6666666666666667,1,1
2025_06,2025-05-04,piastri,mclaren,miami,1.0,2025,4,4.0,0.0,265.0,2.0,609.0,0.0,96389.386163522,5,0,92.0,1.6666666666666667,1,1
2025_07,2025-05-18,piastri,mclaren,imola,3.0,2025,1,1.0,0.0,265.0,2.0,609.0,0.0,94140.952,5,0,117.0,1.0,1,1
2025_08,2025-05-25,piastri,mclaren,monaco,3.0,2025,3,3.0,0.0,265.0,2.0,609.0,0.0,87305.94368131868,11,0,132.0,1.6666666666666667,1,1
2025_09,2025-06-01,piastri,mclaren,catalunya,1.0,2025,1,1.0,0.0,265.0,2.0,609.0,0.0,90968.81822107082,12,0,147.0,2.3333333333333335,1,1
2025_10,2025-06-15,piastri,mclaren,villeneuve,4.0,2025,3,3.0,0.0,265.0,2.0,609.0,0.0,84612.2985,10,0,172.0,2.3333333333333335,1,0
2025_11,2025-06-29,piastri,mclaren,red_bull_ring,2.0,2025,3,3.0,0.0,265.0,2.0,609.0,0.0,76293.42976104272,14,0,184.0,2.6666666666666665,1,1
2025_12,2025-07-06,piastri,mclaren,silverstone,2.0,2025,2,2.0,0.0,265.0,2.0,609.0,0.0,115608.07343412528,13,0,202.0,2.3333333333333335,1,1
2025_13,2025-07-27,piastri,mclaren,spa,1.0,2025,2,2.0,0.0,265.0,2.0,609.0,0.0,133869.30844793713,12,0,220.0,2.6666666666666665,1,1
2025_14,2025-08-03,piastri,mclaren,hungaroring,2.0,2025,2,2.0,0.0,265.0,2.0,609.0,0.0,90162.13141486813,12,0,245.0,1.6666666666666667,1,1
2025_15,2025-08-31,piastri,mclaren,zandvoort,1.0,2025,1,1.0,0.0,265.0,2.0,609.0,0.0,83146.836,6,0,263.0,1.6666666666666667,1,1
2025_16,2025-09-07,piastri,mclaren,monza,3.0,2025,3,3.0,0.0,265.0,2.0,609.0,0.0,91340.01062887513,12,0,288.0,1.3333333333333333,1,1
2025_18,2025-10-05,piastri,mclaren,marina_bay,4.0,2025,3,3.0,0.0,265.0,2.0,609.0,0.0,116198.53414948452,10,0,303.0,2.0,1,0
2025_19,2025-10-19,piastri,mclaren,americas,5.0,2025,6,6.0,0.0,265.0,2.0,609.0,0.0,108077.81705426356,11,0,315.0,3.5,1,0
